sentence_id,token,label
657,ngực,I-SYMPTOM
657,và,O
657,bị,O
657,đau,B-SYMPTOM
657,ngực,I-SYMPTOM
657,kéo,I-SYMPTOM
657,dài,I-SYMPTOM
657,hơn,I-SYMPTOM
657,10,I-SYMPTOM
657,phút,I-SYMPTOM
658,Tôi,O
658,bị,O
658,giảm,B-SYMPTOM
658,sức,I-SYMPTOM
658,chịu,I-SYMPTOM
658,đựng,I-SYMPTOM
658,và,O
658,bị,O
658,khó,B-SYMPTOM
658,chịu,I-SYMPTOM
658,vùng,I-SYMPTOM
658,thượng,I-SYMPTOM
658,vị,I-SYMPTOM
659,Tôi,O
659,bị,O
659,lo,B-SYMPTOM
659,âu,I-SYMPTOM
659,hoặc,I-SYMPTOM
659,cảm,I-SYMPTOM
659,giác,I-SYMPTOM
659,sắp,I-SYMPTOM
659,ngất,I-SYMPTOM
659,và,O
659,bị,O
659,cảm,B-SYMPTOM
659,giác,I-SYMPTOM
659,nặng,I-SYMPTOM
659,trước,I-SYMPTOM
659,ngực,I-SYMPTOM
659,khi,I-SYMPTOM
659,nghỉ,I-SYMPTOM
660,Tôi,O
660,bị,O
660,chóng,B-SYMPTOM
660,mặt,I-SYMPTOM
660,nhẹ,I-SYMPTOM
660,và,O
660,bị,O
660,đau,B-SYMPTOM
660,thắt,I-SYMPTOM
660,ngực,I-SYMPTOM
661,Tôi,O
661,bị,O
661,khó,B-SYMPTOM
661,thở,I-SYMPTOM
661,và,O
661,bị,O
661,đau,B-SYMPTOM
661,lan,I-SYMPTOM
661,ra,I-SYMPTOM
661,vai,I-SYMPTOM
661,trái,I-SYMPTOM
662,Tôi,O
662,bị,O
662,hồi,B-SYMPTOM
662,hộp,I-SYMPTOM
662,và,O
662,bị,O
662,tức,B-SYMPTOM
662,ngực,I-SYMPTOM
662,từng,I-SYMPTOM
662,đợt,I-SYMPTOM
663,Tôi,O
663,bị,O
663,đánh,B-SYMPTOM
663,trống,I-SYMPTOM
663,ngực,I-SYMPTOM
663,và,O
663,bị,O
663,giảm,B-SYMPTOM
663,sức,I-SYMPTOM
663,chịu,I-SYMPTOM
663,đựng,I-SYMPTOM
664,Tôi,O
664,bị,O
664,đau,B-SYMPTOM
664,ngực,I-SYMPTOM
664,kéo,I-SYMPTOM
664,dài,I-SYMPTOM
664,và,O
664,bị,O
664,cảm,B-SYMPTOM
664,giác,I-SYMPTOM
664,ép,I-SYMPTOM
664,ngực,I-SYMPTOM
664,tăng,I-SYMPTOM
665,Tôi,O
665,bị,O
665,mệt,B-SYMPTOM
665,mỏi,I-SYMPTOM
665,nhanh,I-SYMPTOM
665,và,O
665,bị,O
665,lo,B-SYMPTOM
665,âu,I-SYMPTOM
666,Tôi,O
666,bị,O
666,buồn,B-SYMPTOM
666,nôn,I-SYMPTOM
666,thoáng,I-SYMPTOM
666,qua,I-SYMPTOM
666,và,O
666,bị,O
666,đau,B-SYMPTOM
666,ngực,I-SYMPTOM
666,lan,I-SYMPTOM
666,lên,I-SYMPTOM
666,cổ,I-SYMPTOM
667,Tôi,O
667,bị,O
667,vã,B-SYMPTOM
667,mồ,I-SYMPTOM
667,hôi,I-SYMPTOM
667,nhẹ,I-SYMPTOM
667,và,O
667,bị,O
667,khó,B-SYMPTOM
667,thở,I-SYMPTOM
667,hoặc,I-SYMPTOM
667,hụt,I-SYMPTOM
667,hơi,I-SYMPTOM
668,Tôi,O
668,bị,O
668,đau,B-SYMPTOM
668,ngực,I-SYMPTOM
668,xuất,I-SYMPTOM
668,hiện,I-SYMPTOM
668,khi,I-SYMPTOM
668,xúc,I-SYMPTOM
668,động,I-SYMPTOM
668,mạnh,I-SYMPTOM
668,và,O
668,bị,O
668,chóng,B-SYMPTOM
668,mặt,I-SYMPTOM
668,nhẹ,I-SYMPTOM
669,Tôi,O
669,bị,O
669,cảm,B-SYMPTOM
669,giác,I-SYMPTOM
669,nặng,I-SYMPTOM
669,trước,I-SYMPTOM
669,ngực,I-SYMPTOM
669,khi,I-SYMPTOM
669,nghỉ,I-SYMPTOM
669,và,O
669,bị,O
669,đau,B-SYMPTOM
669,thắt,I-SYMPTOM
669,ngực,I-SYMPTOM
670,Tôi,O
670,bị,O
670,hồi,B-SYMPTOM
670,hộp,I-SYMPTOM
670,và,O
670,bị,O
670,khó,B-SYMPTOM
670,chịu,I-SYMPTOM
670,vùng,I-SYMPTOM
670,thượng,I-SYMPTOM
670,vị,I-SYMPTOM
671,Tôi,O
671,bị,O
671,khó,B-SYMPTOM
671,thở,I-SYMPTOM
671,khi,I-SYMPTOM
671,gắng,I-SYMPTOM
671,sức,I-SYMPTOM
671,và,O
671,bị,O
671,đánh,B-SYMPTOM
671,trống,I-SYMPTOM
671,ngực,I-SYMPTOM
672,Tôi,O
672,bị,O
672,đau,B-SYMPTOM
672,lan,I-SYMPTOM
672,ra,I-SYMPTOM
672,cánh,I-SYMPTOM
672,tay,I-SYMPTOM
672,trái,I-SYMPTOM
672,và,O
672,bị,O
672,cảm,B-SYMPTOM
672,giác,I-SYMPTOM
672,ép,I-SYMPTOM
672,ngực,I-SYMPTOM
672,tăng,I-SYMPTOM
673,Tôi,O
673,bị,O
673,tức,B-SYMPTOM
673,ngực,I-SYMPTOM
673,từng,I-SYMPTOM
673,đợt,I-SYMPTOM
673,và,O
673,bị,O
673,mệt,B-SYMPTOM
673,mỏi,I-SYMPTOM
673,nhanh,I-SYMPTOM
674,Tôi,O
674,bị,O
674,đau,B-SYMPTOM
674,ngực,I-SYMPTOM
674,kéo,I-SYMPTOM
674,dài,I-SYMPTOM
674,và,O
674,bị,O
674,giảm,B-SYMPTOM
674,sức,I-SYMPTOM
674,chịu,I-SYMPTOM
674,đựng,I-SYMPTOM
675,Tôi,O
675,bị,O
675,vã,B-SYMPTOM
675,mồ,I-SYMPTOM
675,hôi,I-SYMPTOM
675,nhẹ,I-SYMPTOM
675,và,O
675,bị,O
675,cảm,B-SYMPTOM
675,giác,I-SYMPTOM
675,nghẹt,I-SYMPTOM
675,thở,I-SYMPTOM
676,Tôi,O
676,bị,O
676,buồn,B-SYMPTOM
676,nôn,I-SYMPTOM
676,thoáng,I-SYMPTOM
676,qua,I-SYMPTOM
676,và,O
676,bị,O
676,đau,B-SYMPTOM
676,ngực,I-SYMPTOM
676,lan,I-SYMPTOM
676,lên,I-SYMPTOM
676,cổ,I-SYMPTOM
677,Tôi,O
677,bị,O
677,đau,B-SYMPTOM
677,thắt,I-SYMPTOM
677,ngực,I-SYMPTOM
677,và,O
677,bị,O
677,lo,B-SYMPTOM
677,âu,I-SYMPTOM
678,Tôi,O
678,bị,O
678,khó,B-SYMPTOM
678,thở,I-SYMPTOM
678,hoặc,I-SYMPTOM
678,hụt,I-SYMPTOM
678,hơi,I-SYMPTOM
678,và,O
678,bị,O
678,đau,B-SYMPTOM
678,ngực,I-SYMPTOM
678,xuất,I-SYMPTOM
678,hiện,I-SYMPTOM
678,khi,I-SYMPTOM
678,xúc,I-SYMPTOM
678,động,I-SYMPTOM
678,mạnh,I-SYMPTOM
679,Tôi,O
679,bị,O
679,chóng,B-SYMPTOM
679,mặt,I-SYMPTOM
679,nhẹ,I-SYMPTOM
679,và,O
679,bị,O
679,cảm,B-SYMPTOM
679,giác,I-SYMPTOM
679,nặng,I-SYMPTOM
679,trước,I-SYMPTOM
679,ngực,I-SYMPTOM
679,680,Tôi
680,bị,O
680,đánh,B-SYMPTOM
680,trống,I-SYMPTOM
680,ngực,I-SYMPTOM
680,và,O
680,bị,O
680,khó,B-SYMPTOM
680,chịu,I-SYMPTOM
680,vùng,I-SYMPTOM
680,thượng,I-SYMPTOM
680,vị,I-SYMPTOM
681,Tôi,O
681,bị,O
681,hồi,B-SYMPTOM
681,hộp,I-SYMPTOM
681,và,O
681,bị,O
681,đau,B-SYMPTOM
681,lan,I-SYMPTOM
681,ra,I-SYMPTOM
681,vai,I-SYMPTOM
681,trái,I-SYMPTOM
682,Tôi,O
682,bị,O
682,cảm,B-SYMPTOM
682,giác,I-SYMPTOM
682,ép,I-SYMPTOM
682,ngực,I-SYMPTOM
682,tăng,I-SYMPTOM
682,khi,I-SYMPTOM
682,vận,I-SYMPTOM
682,động,I-SYMPTOM
682,và,O
682,bị,O
682,tức,B-SYMPTOM
682,ngực,I-SYMPTOM
682,từng,I-SYMPTOM
682,đợt,I-SYMPTOM
683,Tôi,O
683,bị,O
683,mệt,B-SYMPTOM
683,mỏi,I-SYMPTOM
683,nhanh,I-SYMPTOM
683,và,O
683,bị,O
683,đau,B-SYMPTOM
683,ngực,I-SYMPTOM
683,kéo,I-SYMPTOM
683,dài,I-SYMPTOM
684,Tôi,O
684,bị,O
684,vã,B-SYMPTOM
684,mồ,I-SYMPTOM
684,hôi,I-SYMPTOM
684,nhẹ,I-SYMPTOM
684,và,O
684,bị,O
684,giảm,B-SYMPTOM
684,sức,I-SYMPTOM
684,chịu,I-SYMPTOM
684,đựng,I-SYMPTOM
685,Tôi,O
685,bị,O
685,đau,B-SYMPTOM
685,ngực,I-SYMPTOM
685,lan,I-SYMPTOM
685,lên,I-SYMPTOM
685,cổ,I-SYMPTOM
685,và,O
685,bị,O
685,lo,B-SYMPTOM
685,âu,I-SYMPTOM
686,Tôi,O
686,bị,O
686,khó,B-SYMPTOM
686,thở,I-SYMPTOM
686,và,O
686,bị,O
686,đau,B-SYMPTOM
686,thắt,I-SYMPTOM
686,ngực,I-SYMPTOM
687,Tôi,O
687,bị,O
687,buồn,B-SYMPTOM
687,nôn,I-SYMPTOM
687,thoáng,I-SYMPTOM
687,qua,I-SYMPTOM
687,và,O
687,bị,O
687,cảm,B-SYMPTOM
687,giác,I-SYMPTOM
687,sắp,I-SYMPTOM
687,ngất,I-SYMPTOM
688,Tôi,O
688,bị,O
688,chóng,B-SYMPTOM
688,mặt,I-SYMPTOM
688,nhẹ,I-SYMPTOM
688,và,O
688,bị,O
688,đau,B-SYMPTOM
688,ngực,I-SYMPTOM
688,xuất,I-SYMPTOM
688,hiện,I-SYMPTOM
688,khi,I-SYMPTOM
688,xúc,I-SYMPTOM
688,động,I-SYMPTOM
688,mạnh,I-SYMPTOM
689,Tôi,O
689,bị,O
689,hụt,B-SYMPTOM
689,hơi,I-SYMPTOM
689,và,O
689,bị,O
689,đánh,B-SYMPTOM
689,trống,I-SYMPTOM
689,ngực,I-SYMPTOM
690,Tôi,O
690,bị,O
690,khó,B-SYMPTOM
690,chịu,I-SYMPTOM
690,vùng,I-SYMPTOM
690,thượng,I-SYMPTOM
690,vị,I-SYMPTOM
690,và,O
690,bị,O
690,mệt,B-SYMPTOM
690,mỏi,I-SYMPTOM
690,nhanh,I-SYMPTOM
691,Tôi,O
691,bị,O
691,cảm,B-SYMPTOM
691,giác,I-SYMPTOM
691,nặng,I-SYMPTOM
691,trước,I-SYMPTOM
691,ngực,I-SYMPTOM
691,ngay,I-SYMPTOM
691,cả,I-SYMPTOM
691,khi,I-SYMPTOM
691,nghỉ,I-SYMPTOM
691,và,O
691,bị,O
691,khó,B-SYMPTOM
691,thở,I-SYMPTOM
692,Tôi,O
692,bị,O
692,đau,B-SYMPTOM
692,thắt,I-SYMPTOM
692,ngực,I-SYMPTOM
692,và,O
692,bị,O
692,cảm,B-SYMPTOM
692,giác,I-SYMPTOM
692,ép,I-SYMPTOM
692,ngực,I-SYMPTOM
692,tăng,I-SYMPTOM
693,Tôi,O
693,bị,O
693,đau,B-SYMPTOM
693,ngực,I-SYMPTOM
693,kéo,I-SYMPTOM
693,dài,I-SYMPTOM
693,hơn,I-SYMPTOM
693,10,I-SYMPTOM
693,phút,I-SYMPTOM
693,và,O
693,bị,O
693,hồi,B-SYMPTOM
693,hộp,I-SYMPTOM
694,Tôi,O
694,bị,O
694,giảm,B-SYMPTOM
694,sức,I-SYMPTOM
694,chịu,I-SYMPTOM
694,đựng,I-SYMPTOM
694,và,O
694,bị,O
694,đau,B-SYMPTOM
694,ngực,I-SYMPTOM
694,lan,I-SYMPTOM
694,lên,I-SYMPTOM
694,cổ,I-SYMPTOM
695,Tôi,O
695,bị,O
695,vã,B-SYMPTOM
695,mồ,I-SYMPTOM
695,hôi,I-SYMPTOM
695,nhẹ,I-SYMPTOM
695,và,O
695,bị,O
695,cảm,B-SYMPTOM
695,giác,I-SYMPTOM
695,nghẹt,I-SYMPTOM
695,thở,I-SYMPTOM
696,Tôi,O
696,bị,O
696,buồn,B-SYMPTOM
696,nôn,I-SYMPTOM
696,thoáng,I-SYMPTOM
696,qua,I-SYMPTOM
696,và,O
696,bị,O
696,đau,B-SYMPTOM
696,lan,I-SYMPTOM
696,ra,I-SYMPTOM
696,vai,I-SYMPTOM
696,trái,I-SYMPTOM
697,Tôi,O
697,bị,O
697,tức,B-SYMPTOM
697,ngực,I-SYMPTOM
697,từng,I-SYMPTOM
697,đợt,I-SYMPTOM
697,và,O
697,bị,O
697,chóng,B-SYMPTOM
697,mặt,I-SYMPTOM
697,nhẹ,I-SYMPTOM
698,Tôi,O
698,bị,O
698,đánh,B-SYMPTOM
698,trống,I-SYMPTOM
698,ngực,I-SYMPTOM
698,và,O
698,bị,O
698,lo,B-SYMPTOM
698,âu,I-SYMPTOM
699,Tôi,O
699,bị,O
699,mệt,B-SYMPTOM
699,mỏi,I-SYMPTOM
699,nhanh,I-SYMPTOM
699,và,O
699,bị,O
699,khó,B-SYMPTOM
699,thở,I-SYMPTOM
699,khi,I-SYMPTOM
699,gắng,I-SYMPTOM
699,sức,I-SYMPTOM
700,Tôi,O
700,bị,O
700,khó,B-SYMPTOM
700,chịu,I-SYMPTOM
700,vùng,I-SYMPTOM
7ed0,thượng,I-SYMPTOM
700,vị,I-SYMPTOM
700,và,O
700,bị,O
700,đau,B-SYMPTOM
700,thắt,I-SYMPTOM
700,ngực,I-SYMPTOM
701,Chào,O
701,bác,O
701,sĩ,O
701,,O
701,tôi,O
701,bị,O
701,chảy,B-SYMPTOM
701,nước,I-SYMPTOM
701,mũi,I-SYMPTOM
701,liên,I-SYMPTOM
701,tục,I-SYMPTOM
701,và,O
701,bị,O
701,sổ,B-SYMPTOM
701,mũi,I-SYMPTOM
701,nhiều,I-SYMPTOM
702,Tôi,O
702,bị,O
702,nghẹt,B-SYMPTOM
702,cả,I-SYMPTOM
702,hai,I-SYMPTOM
702,bên,I-SYMPTOM
702,mũi,I-SYMPTOM
702,và,O
702,bị,O
702,ho,B-SYMPTOM
702,khàn,I-SYMPTOM
703,Tôi,O
703,bị,O
703,đau,B-SYMPTOM
703,đầu,I-SYMPTOM
703,vùng,I-SYMPTOM
703,xoang,I-SYMPTOM
703,và,O
703,bị,O
703,nhức,B-SYMPTOM
703,mỏi,I-SYMPTOM
703,toàn,I-SYMPTOM
703,thân,I-SYMPTOM
704,Tôi,O
704,bị,O
704,sốt,B-SYMPTOM
704,nhẹ,I-SYMPTOM
704,và,O
704,bị,O
704,chảy,B-SYMPTOM
704,nước,I-SYMPTOM
704,mũi,I-SYMPTOM
704,trong,I-SYMPTOM
705,Tôi,O
705,bị,O
705,ho,B-SYMPTOM
705,dữ,I-SYMPTOM
705,dội,I-SYMPTOM
705,và,O
705,bị,O
705,tắc,B-SYMPTOM
705,mũi,I-SYMPTOM
706,Tôi,O
706,bị,O
706,ngứa,B-SYMPTOM
706,cổ,I-SYMPTOM
706,và,O
706,bị,O
706,nhức,B-SYMPTOM
706,đầu,I-SYMPTOM
706,âm,I-SYMPTOM
706,ỉ,I-SYMPTOM
707,Tôi,O
707,bị,O
707,hắt,B-SYMPTOM
707,hơi,I-SYMPTOM
707,liên,I-SYMPTOM
707,tục,I-SYMPTOM
707,và,O
707,bị,O
707,mất,B-SYMPTOM
707,giọng,I-SYMPTOM
708,Tôi,O
708,bị,O
708,sổ,B-SYMPTOM
708,mũi,I-SYMPTOM
708,và,O
708,bị,O
708,đau,B-SYMPTOM
708,xương,I-SYMPTOM
708,khớp,I-SYMPTOM
709,Tôi,O
709,bị,O
709,tức,B-SYMPTOM
709,xoang,I-SYMPTOM
709,và,O
709,bị,O
709,ho,B-SYMPTOM
709,có,I-SYMPTOM
709,đờm,I-SYMPTOM
710,Tôi,O
710,bị,O
710,nước,B-SYMPTOM
710,mũi,I-SYMPTOM
710,chảy,I-SYMPTOM
710,ròng,I-SYMPTOM
710,và,O
710,bị,O
710,cảm,B-SYMPTOM
710,giác,I-SYMPTOM
710,sốt,I-SYMPTOM
711,Tôi,O
711,bị,O
711,khàn,B-SYMPTOM
711,tiếng,I-SYMPTOM
711,và,O
711,bị,O
711,đau,B-SYMPTOM
711,hốc,I-SYMPTOM
711,mắt,I-SYMPTOM
712,Tôi,O
712,bị,O
712,ho,B-SYMPTOM
712,tức,I-SYMPTOM
712,ngực,I-SYMPTOM
712,và,O
712,bị,O
712,nghẹt,B-SYMPTOM
712,mũi,I-SYMPTOM
712,khó,I-SYMPTOM
712,chịu,I-SYMPTOM
713,Tôi,O
713,bị,O
713,hắt,B-SYMPTOM
713,xì,I-SYMPTOM
713,và,O
713,bị,O
713,đau,B-SYMPTOM
713,nhức,I-SYMPTOM
713,nhẹ,I-SYMPTOM
714,Tôi,O
714,bị,O
714,chảy,B-SYMPTOM
714,mũi,I-SYMPTOM
714,lỏng,I-SYMPTOM
714,và,O
714,bị,O
714,mệt,B-SYMPTOM
714,mỏi,I-SYMPTOM
715,Tôi,O
715,bị,O
715,đau,B-SYMPTOM
715,đầu,I-SYMPTOM
715,dữ,I-SYMPTOM
715,dội,I-SYMPTOM
715,và,O
715,bị,O
715,ho,B-SYMPTOM
715,khan,I-SYMPTOM
716,Tôi,O
716,bị,O
716,mất,B-SYMPTOM
716,khứu,I-SYMPTOM
716,giác,I-SYMPTOM
716,và,O
716,bị,O
716,nóng,B-SYMPTOM
716,người,I-SYMPTOM
717,Tôi,O
717,bị,O
717,đau,B-SYMPTOM
717,rát,I-SYMPTOM
717,họng,I-SYMPTOM
717,và,O
717,bị,O
717,ho,B-SYMPTOM
717,nhẹ,I-SYMPTOM
718,Tôi,O
718,bị,O
718,tắc,B-SYMPTOM
718,mũi,I-SYMPTOM
718,và,O
718,bị,O
718,đau,B-SYMPTOM
718,xoang,I-SYMPTOM
719,Tôi,O
719,bị,O
719,ho,B-SYMPTOM
719,không,I-SYMPTOM
719,dứt,I-SYMPTOM
719,và,O
719,bị,O
719,hơi,B-SYMPTOM
719,sốt,I-SYMPTOM
720,Tôi,O
720,bị,O
720,chảy,B-SYMPTOM
720,nước,I-SYMPTOM
720,mũi,I-SYMPTOM
720,nhiều,I-SYMPTOM
720,và,O
720,bị,O
720,nhảy,B-SYMPTOM
720,mũi,I-SYMPTOM
721,Tôi,O
721,bị,O
721,đau,B-SYMPTOM
721,mình,I-SYMPTOM
721,mẩy,I-SYMPTOM
721,và,O
721,bị,O
721,nghẹt,B-SYMPTOM
721,một,I-SYMPTOM
721,bên,I-SYMPTOM
721,mũi,I-SYMPTOM
722,Tôi,O
722,bị,O
722,khó,B-SYMPTOM
722,thở,I-SYMPTOM
722,bằng,I-SYMPTOM
722,mũi,I-SYMPTOM
722,và,O
722,bị,O
722,ho,B-SYMPTOM
722,khàn,I-SYMPTOM
722,kéo,I-SYMPTOM
722,dài,I-SYMPTOM
723,Tôi,O
723,bị,O
723,đau,B-SYMPTOM
723,xoang,I-SYMPTOM
723,và,O
723,bị,O
723,nhức,B-SYMPTOM
723,đầu,I-SYMPTOM
723,dữ,I-SYMPTOM
723,dội,I-SYMPTOM
724,Tôi,O
724,bị,O
724,sốt,B-SYMPTOM
724,và,O
724,bị,O
724,chảy,B-SYMPTOM
724,nước,I-SYMPTOM
724,mũi,I-SYMPTOM
724,ít,I-SYMPTOM
725,Tôi,O
725,bị,O
725,ho,B-SYMPTOM
725,có,I-SYMPTOM
725,đờm,I-SYMPTOM
725,và,O
725,bị,O
725,ngứa,B-SYMPTOM
725,họng,I-SYMPTOM
726,Tôi,O
726,bị,O
726,nghẹt,B-SYMPTOM
726,mũi,I-SYMPTOM
726,và,O
726,bị,O
726,đau,B-SYMPTOM
726,nhức,I-SYMPTOM
726,cơ,I-SYMPTOM
727,Tôi,O
727,bị,O
727,hắt,B-SYMPTOM
727,hơi,I-SYMPTOM
727,nhiều,I-SYMPTOM
727,và,O
727,bị,O
727,nói,B-SYMPTOM
727,không,I-SYMPTOM
727,ra,I-SYMPTOM
727,tiếng,I-SYMPTOM
728,Tôi,O
728,bị,O
728,sổ,B-SYMPTOM
728,mũi,I-SYMPTOM
728,liên,I-SYMPTOM
728,tục,I-SYMPTOM
728,và,O
728,bị,O
728,mệt,B-SYMPTOM
728,mỏi,I-SYMPTOM
729,Tôi,O
729,bị,O
729,áp,B-SYMPTOM
729,lực,I-SYMPTOM
729,xoang,I-SYMPTOM
729,và,O
729,bị,O
729,ho,B-SYMPTOM
729,nhiều,I-SYMPTOM
730,Tôi,O
730,bị,O
730,chảy,B-SYMPTOM
730,mũi,I-SYMPTOM
730,trong,I-SYMPTOM
730,và,O
730,bị,O
730,đau,B-SYMPTOM
730,họng,I-SYMPTOM
731,Tôi,O
731,bị,O
731,ho,B-SYMPTOM
731,ra,I-SYMPTOM
731,đờm,I-SYMPTOM
731,và,O
731,bị,O
731,khàn,B-SYMPTOM
731,giọng,I-SYMPTOM
732,Tôi,O
732,bị,O
732,nhức,B-SYMPTOM
732,đầu,I-SYMPTOM
732,và,O
732,bị,O
732,bị,O
732,bít,B-SYMPTOM
732,mũi,I-SYMPTOM
733,Tôi,O
733,bị,O
733,nghẹt,B-SYMPTOM
733,mũi,I-SYMPTOM
733,nhiều,I-SYMPTOM
733,và,O
733,bị,O
733,nhức,B-SYMPTOM
733,mỏi,I-SYMPTOM
734,Tôi,O
734,bị,O
734,đau,B-SYMPTOM
734,xoang,I-SYMPTOM
734,và,O
734,bị,O
734,ho,B-SYMPTOM
734,tức,I-SYMPTOM
734,ngực,I-SYMPTOM
735,Tôi,O
735,bị,O
735,sốt,B-SYMPTOM
735,cao,I-SYMPTOM
735,và,O
735,bị,O
735,chảy,B-SYMPTOM
735,mũi,I-SYMPTOM
735,lỏng,I-SYMPTOM
736,Tôi,O
736,bị,O
736,ho,B-SYMPTOM
736,khan,I-SYMPTOM
736,kéo,I-SYMPTOM
736,dài,I-SYMPTOM
736,và,O
736,bị,O
736,ngứa,B-SYMPTOM
736,cổ,I-SYMPTOM
737,Tôi,O
737,bị,O
737,mất,B-SYMPTOM
737,giọng,I-SYMPTOM
737,và,O
737,bị,O
737,đau,B-SYMPTOM
737,đầu,I-SYMPTOM
737,nhẹ,I-SYMPTOM
738,Tôi,O
738,bị,O
738,nhảy,B-SYMPTOM
738,mũi,I-SYMPTOM
738,và,O
738,bị,O
738,nặng,B-SYMPTOM
738,xoang,I-SYMPTOM
739,Tôi,O
739,bị,O
739,ho,B-SYMPTOM
739,liên,I-SYMPTOM
739,tục,I-SYMPTOM
739,và,O
739,bị,O
739,cảm,B-SYMPTOM
739,giác,I-SYMPTOM
739,sốt,I-SYMPTOM
740,Tôi,O
740,bị,O
740,tắc,B-SYMPTOM
740,mũi,I-SYMPTOM
740,và,O
740,bị,O
740,đau,B-SYMPTOM
740,hốc,I-SYMPTOM
740,mắt,I-SYMPTOM
741,Tôi,O
741,bị,O
741,ho,B-SYMPTOM
741,nhẹ,I-SYMPTOM
741,và,O
741,bị,O
741,chảy,B-SYMPTOM
741,nước,I-SYMPTOM
741,mũi,I-SYMPTOM
741,ít,I-SYMPTOM
742,Tôi,O
742,bị,O
742,hắt,B-SYMPTOM
742,hơi,I-SYMPTOM
742,nhiều,I-SYMPTOM
742,và,O
742,bị,O
742,mệt,B-SYMPTOM
742,mỏi,I-SYMPTOM
743,Tôi,O
743,bị,O
743,sốt,B-SYMPTOM
743,nhẹ,I-SYMPTOM
743,và,O
743,bị,O
743,khàn,B-SYMPTOM
743,giọng,I-SYMPTOM
744,Tôi,O
744,bị,O
744,chảy,B-SYMPTOM
744,mũi,I-SYMPTOM
744,nhiều,I-SYMPTOM
744,và,O
744,bị,O
744,đau,B-SYMPTOM
744,nhức,I-SYMPTOM
744,nhẹ,I-SYMPTOM
745,Tôi,O
745,bị,O
745,ho,B-SYMPTOM
745,dữ,I-SYMPTOM
745,dội,I-SYMPTOM
745,và,O
745,bị,O
745,nghẹt,B-SYMPTOM
745,mũi,I-SYMPTOM
746,Tôi,O
746,bị,O
746,tức,B-SYMPTOM
746,xoang,I-SYMPTOM
746,và,O
746,bị,O
746,nhức,B-SYMPTOM
746,đầu,I-SYMPTOM
746,âm,I-SYMPTOM
746,ỉ,I-SYMPTOM
747,Tôi,O
747,bị,O
747,ho,B-SYMPTOM
747,có,I-SYMPTOM
747,đờm,I-SYMPTOM
747,và,O
747,bị,O
747,sổ,B-SYMPTOM
747,mũi,I-SYMPTOM
748,Tôi,O
748,bị,O
748,mất,B-SYMPTOM
748,khứu,I-SYMPTOM
748,giác,I-SYMPTOM
748,và,O
748,bị,O
748,đau,B-SYMPTOM
748,mình,I-SYMPTOM
748,mẩy,I-SYMPTOM
749,Tôi,O
749,bị,O
749,bị,O
749,bít,B-SYMPTOM
749,mũi,I-SYMPTOM
749,và,O
749,bị,O
749,đau,B-SYMPTOM
749,họng,I-SYMPTOM
750,Tôi,O
750,bị,O
750,ho,B-SYMPTOM
750,khan,I-SYMPTOM
750,và,O
750,bị,O
750,đau,B-SYMPTOM
750,đầu,I-SYMPTOM
750,nhẹ,I-SYMPTOM
751,Chào,O
751,bác,O
751,sĩ,O
751,,O
751,tôi,O
751,bị,O
751,sụt,B-SYMPTOM
751,cân,I-SYMPTOM
751,không,I-SYMPTOM
751,rõ,I-SYMPTOM
751,lý,I-SYMPTOM
751,do,I-SYMPTOM
751,và,O
751,bị,O
751,mệt,B-SYMPTOM
751,mỏi,I-SYMPTOM
751,kéo,I-SYMPTOM
751,dài,I-SYMPTOM
752,Tôi,O
752,bị,O
752,ho,B-SYMPTOM
752,ra,I-SYMPTOM
752,máu,I-SYMPTOM
752,và,O
752,bị,O
752,khối,B-SYMPTOM
752,u,I-SYMPTOM
752,dưới,I-SYMPTOM
752,da,I-SYMPTOM
753,Tôi,O
753,bị,O
753,sốt,B-SYMPTOM
753,dai,I-SYMPTOM
753,dẳng,I-SYMPTOM
753,và,O
753,thấy,O
753,da,B-SYMPTOM
753,xanh,I-SYMPTOM
753,xao,I-SYMPTOM
754,Tôi,O
754,bị,O
754,nốt,B-SYMPTOM
754,ruồi,I-SYMPTOM
754,thay,I-SYMPTOM
754,đổi,I-SYMPTOM
754,và,O
754,bị,O
754,chán,B-SYMPTOM
754,ăn,I-SYMPTOM
755,Tôi,O
755,bị,O
755,đau,B-SYMPTOM
755,bụng,I-SYMPTOM
755,và,O
755,bị,O
755,đổ,B-SYMPTOM
755,mồ,I-SYMPTOM
755,hôi,I-SYMPTOM
755,ban,I-SYMPTOM
755,đêm,I-SYMPTOM
756,Tôi,O
756,bị,O
756,nuốt,B-SYMPTOM
756,khó,I-SYMPTOM
756,và,O
756,bị,O
756,tiểu,B-SYMPTOM
756,ra,I-SYMPTOM
756,máu,I-SYMPTOM
757,Tôi,O
757,bị,O
757,đau,B-SYMPTOM
757,nhức,I-SYMPTOM
757,toàn,I-SYMPTOM
757,thân,I-SYMPTOM
757,và,O
757,bị,O
757,thay,B-SYMPTOM
757,đổi,I-SYMPTOM
757,thói,I-SYMPTOM
757,quen,I-SYMPTOM
757,tiểu,I-SYMPTOM
757,tiện,I-SYMPTOM
758,Tôi,O
758,bị,O
758,đau,B-SYMPTOM
758,đầu,I-SYMPTOM
758,kéo,I-SYMPTOM
758,dài,I-SYMPTOM
758,và,O
758,bị,O
758,buồn,B-SYMPTOM
758,nôn,I-SYMPTOM
759,Tôi,O
759,bị,O
759,hạch,B-SYMPTOM
