disease_id,disease_name,symptoms
D013,Bệnh Tăng huyết áp (Tim mạch),"phù_nhẹ_mắt_cá_chân,hoa_mắt,đỏ_mặt_thoáng_qua,căng_tức_vùng_ngực_nhẹ,căng_thẳng_dễ_mệt"
D013,Bệnh Tăng huyết áp (Tim mạch),"thở_gấp_khi_leo_cầu_thang,mệt_mỏi,hồi_hộp,khó_thở_khi_gắng_sức,ù_tai"
D013,Bệnh Tăng huyết áp (Tim mạch),"cảm_giác_tim_đập_nhanh_hoặc_mạnh,cảm_giác_nặng_đầu,đánh_trống_ngực,mệt_khi_vận_động,ngủ_kém"
D013,Bệnh Tăng huyết áp (Tim mạch),"khó_chịu_vùng_ngực_thoáng_qua,đỏ_mặt_thoáng_qua,căng_tức_vùng_ngực_nhẹ,căng_thẳng_dễ_mệt,cảm_giác_bồn_chồn"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,hoa_mắt,mệt_mỏi"
D013,Bệnh Tăng huyết áp (Tim mạch),"cảm_giác_nặng_đầu,đỏ_mặt_thoáng_qua,hồi_hộp,đánh_trống_ngực"
D013,Bệnh Tăng huyết áp (Tim mạch),"căng_tức_vùng_ngực_nhẹ,khó_thở_khi_gắng_sức,mệt_khi_vận_động,căng_thẳng_dễ_mệt"
D013,Bệnh Tăng huyết áp (Tim mạch),"ù_tai,ngủ_kém,cảm_giác_bồn_chồn,tê_tay_chân_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"phù_nhẹ_mắt_cá_chân,thở_gấp_khi_leo_cầu_thang,cảm_giác_tim_đập_nhanh_hoặc_mạnh,khó_chịu_vùng_ngực_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,mệt_mỏi,hồi_hộp,ù_tai,phù_nhẹ_mắt_cá_chân"
D013,Bệnh Tăng huyết áp (Tim mạch),"chóng_mặt_nhẹ,cảm_giác_nặng_đầu,đánh_trống_ngực,ngủ_kém,thở_gấp_khi_leo_cầu_thang"
D013,Bệnh Tăng huyết áp (Tim mạch),"hoa_mắt,đỏ_mặt_thoáng_qua,căng_tức_vùng_ngực_nhẹ,cảm_giác_bồn_chồn,cảm_giác_tim_đập_nhanh_hoặc_mạnh"
D013,Bệnh Tăng huyết áp (Tim mạch),"mệt_mỏi,khó_thở_khi_gắng_sức,căng_thẳng_dễ_mệt,tê_tay_chân_thoáng_qua,khó_chịu_vùng_ngực_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,hồi_hộp,mệt_khi_vận_động,ngủ_kém"
D013,Bệnh Tăng huyết áp (Tim mạch),"cảm_giác_nặng_đầu,đánh_trống_ngực,ù_tai,tê_tay_chân_thoáng_qua,phù_nhẹ_mắt_cá_chân"
D013,Bệnh Tăng huyết áp (Tim mạch),"đỏ_mặt_thoáng_qua,căng_tức_vùng_ngực_nhẹ,cảm_giác_bồn_chồn,thở_gấp_khi_leo_cầu_thang,cảm_giác_tim_đập_nhanh_hoặc_mạnh"
D013,Bệnh Tăng huyết áp (Tim mạch),"hoa_mắt,khó_thở_khi_gắng_sức,căng_thẳng_dễ_mệt,mệt_khi_vận_động,ngủ_kém"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,cảm_giác_nặng_đầu,đánh_trống_ngực,khó_thở_khi_gắng_sức"
D013,Bệnh Tăng huyết áp (Tim mạch),"mệt_mỏi,hồi_hộp,căng_tức_vùng_ngực_nhẹ,mệt_khi_vận_động,ù_tai"
D013,Bệnh Tăng huyết áp (Tim mạch),"hoa_mắt,đỏ_mặt_thoáng_qua,căng_thẳng_dễ_mệt,ngủ_kém,tê_tay_chân_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,hồi_hộp,phù_nhẹ_mắt_cá_chân,thở_gấp_khi_leo_cầu_thang"
D013,Bệnh Tăng huyết áp (Tim mạch),"cảm_giác_nặng_đầu,đánh_trống_ngực,cảm_giác_bồn_chồn,cảm_giác_tim_đập_nhanh_hoặc_mạnh,khó_chịu_vùng_ngực_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"mệt_mỏi,khó_thở_khi_gắng_sức,căng_thẳng_dễ_mệt,ù_tai,phù_nhẹ_mắt_cá_chân"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,hoa_mắt,cảm_giác_nặng_đầu,hồi_hộp,khó_thở_khi_gắng_sức"
D013,Bệnh Tăng huyết áp (Tim mạch),"chóng_mặt_nhẹ,mệt_mỏi,đỏ_mặt_thoáng_qua,đánh_trống_ngực,mệt_khi_vận_động"
D013,Bệnh Tăng huyết áp (Tim mạch),"căng_tức_vùng_ngực_nhẹ,căng_thẳng_dễ_mệt,ù_tai,ngủ_kém,cảm_giác_bồn_chồn"
D013,Bệnh Tăng huyết áp (Tim mạch),"tê_tay_chân_thoáng_qua,phù_nhẹ_mắt_cá_chân,thở_gấp_khi_leo_cầu_thang,cảm_giác_tim_đập_nhanh_hoặc_mạnh,khó_chịu_vùng_ngực_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,cảm_giác_nặng_đầu,đỏ_mặt_thoáng_qua,hồi_hộp,đánh_trống_ngực"
D013,Bệnh Tăng huyết áp (Tim mạch),"mệt_mỏi,căng_tức_vùng_ngực_nhẹ,khó_thở_khi_gắng_sức,mệt_khi_vận_động,căng_thẳng_dễ_mệt,ù_tai"
D013,Bệnh Tăng huyết áp (Tim mạch),"hoa_mắt,ngủ_kém,cảm_giác_bồn_chồn,tê_tay_chân_thoáng_qua,phù_nhẹ_mắt_cá_chân,thở_gấp_khi_leo_cầu_thang"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,mệt_mỏi,cảm_giác_nặng_đầu,hồi_hộp,căng_tức_vùng_ngực_nhẹ"
D013,Bệnh Tăng huyết áp (Tim mạch),"đỏ_mặt_thoáng_qua,đánh_trống_ngực,khó_thở_khi_gắng_sức,mệt_khi_vận_động,ù_tai,ngủ_kém"
D013,Bệnh Tăng huyết áp (Tim mạch),"hoa_mắt,căng_thẳng_dễ_mệt,cảm_giác_bồn_chồn,tê_tay_chân_thoáng_qua,thở_gấp_khi_leo_cầu_thang,cảm_giác_tim_đập_nhanh_hoặc_mạnh"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,căng_tức_vùng_ngực_nhẹ,mệt_khi_vận_động,ngủ_kém,phù_nhẹ_mắt_cá_chân"
D013,Bệnh Tăng huyết áp (Tim mạch),"mệt_mỏi,cảm_giác_nặng_đầu,hồi_hộp,khó_thở_khi_gắng_sức,ù_tai,cảm_giác_bồn_chồn"
D013,Bệnh Tăng huyết áp (Tim mạch),"đỏ_mặt_thoáng_qua,đánh_trống_ngực,căng_thẳng_dễ_mệt,tê_tay_chân_thoáng_qua,thở_gấp_khi_leo_cầu_thang,khó_chịu_vùng_ngực_thoáng_qua"
D013,Bệnh Tăng huyết áp (Tim mạch),"đau_đầu_nhẹ,chóng_mặt_nhẹ,hoa_mắt,mệt_mỏi,cảm_giác_nặng_đầu,đỏ_mặt_thoáng_qua,hồi_hộp"
D013,Bệnh Tăng huyết áp (Tim mạch),"đánh_trống_ngực,căng_tức_vùng_ngực_nhẹ,khó_thở_khi_gắng_sức,mệt_khi_vận_động,căng_thẳng_dễ_mệt,ù_tai,ngủ_kém"
D013,Bệnh Tăng huyết áp (Tim mạch),"cảm_giác_bồn_chồn,tê_tay_chân_thoáng_qua,phù_nhẹ_mắt_cá_chân,thở_gấp_khi_leo_cầu_thang,cảm_giác_tim_đập_nhanh_hoặc_mạnh,khó_chịu_vùng_ngực_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,đau_ngực_lan_lên_cổ,khó_thở_khi_gắng_sức"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,mệt_mỏi_nhanh,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,đánh_trống_ngực,giảm_sức_chịu_đựng_khi_hoạt_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","vã_mồ_hôi_nhẹ,chóng_mặt_nhẹ,buồn_nôn_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","tức_ngực_từng_đợt,đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,đau_thắt_ngực,mệt_mỏi_nhanh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,khó_thở_khi_gắng_sức,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,đánh_trống_ngực,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,chóng_mặt_nhẹ,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","giảm_sức_chịu_đựng_khi_hoạt_động,buồn_nôn_thoáng_qua,đau_ngực_kéo_dài_hơn_10_phút"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,đau_thắt_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,khó_thở_khi_gắng_sức,cảm_giác_ép_ngực_tăng_khi_vận_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","hồi_hộp,đánh_trống_ngực,giảm_sức_chịu_đựng_khi_hoạt_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","vã_mồ_hôi_nhẹ,chóng_mặt_nhẹ,đau_ngực_lan_lên_cổ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","buồn_nôn_thoáng_qua,tức_ngực_từng_đợt,đau_lan_ra_vai_trái_hoặc_cánh_tay_trái"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","lo_âu_hoặc_cảm_giác_sắp_ngất,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,đánh_trống_ngực,mệt_mỏi_nhanh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,giảm_sức_chịu_đựng_khi_hoạt_động,khó_thở_khi_gắng_sức"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,vã_mồ_hôi_nhẹ,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,buồn_nôn_thoáng_qua,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","chóng_mặt_nhẹ,đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nghẹt_thở_hoặc_hụt_hơi,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,lo_âu_hoặc_cảm_giác_sắp_ngất"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,đau_thắt_ngực,đau_lan_ra_vai_trái_hoặc_cánh_tay_trái"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,hồi_hộp,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đánh_trống_ngực,cảm_giác_ép_ngực_tăng_khi_vận_động,buồn_nôn_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","giảm_sức_chịu_đựng_khi_hoạt_động,tức_ngực_từng_đợt,khó_thở_khi_gắng_sức"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","chóng_mặt_nhẹ,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,đau_ngực_lan_lên_cổ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_kéo_dài_hơn_10_phút,lo_âu_hoặc_cảm_giác_sắp_ngất,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,mệt_mỏi_nhanh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,hồi_hộp,cảm_giác_ép_ngực_tăng_khi_vận_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,đánh_trống_ngực,giảm_sức_chịu_đựng_khi_hoạt_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,vã_mồ_hôi_nhẹ,buồn_nôn_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,chóng_mặt_nhẹ,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,đau_ngực_kéo_dài_hơn_10_phút,lo_âu_hoặc_cảm_giác_sắp_ngất"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nghẹt_thở_hoặc_hụt_hơi,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,đau_thắt_ngực,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,chóng_mặt_nhẹ,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,buồn_nôn_thoáng_qua,đau_ngực_kéo_dài_hơn_10_phút"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","hồi_hộp,đánh_trống_ngực,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,giảm_sức_chịu_đựng_khi_hoạt_động,đau_thắt_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,khó_thở_khi_gắng_sức,mệt_mỏi_nhanh,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,đánh_trống_ngực,giảm_sức_chịu_đựng_khi_hoạt_động,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,chóng_mặt_nhẹ,buồn_nôn_thoáng_qua,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,đau_thắt_ngực,đau_ngực_lan_lên_cổ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,hồi_hộp,cảm_giác_ép_ngực_tăng_khi_vận_động,giảm_sức_chịu_đựng_khi_hoạt_động,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,đánh_trống_ngực,chóng_mặt_nhẹ,buồn_nôn_thoáng_qua,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,mệt_mỏi_nhanh,hồi_hộp,đánh_trống_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,cảm_giác_ép_ngực_tăng_khi_vận_động,giảm_sức_chịu_đựng_khi_hoạt_động,vã_mồ_hôi_nhẹ,chóng_mặt_nhẹ,buồn_nôn_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,khó_thở_khi_gắng_sức,tức_ngực_từng_đợt,đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,mệt_mỏi_nhanh,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đánh_trống_ngực,cảm_giác_ép_ngực_tăng_khi_vận_động,vã_mồ_hôi_nhẹ,tức_ngực_từng_đợt,cảm_giác_nghẹt_thở_hoặc_hụt_hơi"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,khó_thở_khi_gắng_sức,giảm_sức_chịu_đựng_khi_hoạt_động,chóng_mặt_nhẹ,đau_ngực_kéo_dài_hơn_10_phút"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,buồn_nôn_thoáng_qua,lo_âu_hoặc_cảm_giác_sắp_ngất,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,đau_ngực_lan_lên_cổ,đau_lan_ra_vai_trái_hoặc_cánh_tay_trái"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,hồi_hộp,đánh_trống_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,mệt_mỏi_nhanh,giảm_sức_chịu_đựng_khi_hoạt_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","vã_mồ_hôi_nhẹ,chóng_mặt_nhẹ,buồn_nôn_thoáng_qua,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,đau_thắt_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,mệt_mỏi_nhanh,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,đánh_trống_ngực,cảm_giác_ép_ngực_tăng_khi_vận_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,giảm_sức_chịu_đựng_khi_hoạt_động,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","chóng_mặt_nhẹ,buồn_nôn_thoáng_qua,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_thắt_ngực,khó_thở_khi_gắng_sức,hồi_hộp"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,đánh_trống_ngực,giảm_sức_chịu_đựng_khi_hoạt_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,mệt_mỏi_nhanh,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_ép_ngực_tăng_khi_vận_động,chóng_mặt_nhẹ,tức_ngực_từng_đợt"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","buồn_nôn_thoáng_qua,đau_ngực_kéo_dài_hơn_10_phút,cảm_giác_nghẹt_thở_hoặc_hụt_hơi"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh,khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,đau_thắt_ngực,mệt_mỏi_nhanh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_ngực_lan_lên_cổ,cảm_giác_ép_ngực_tăng_khi_vận_động,vã_mồ_hôi_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_thở_khi_gắng_sức,giảm_sức_chịu_đựng_khi_hoạt_động,chóng_mặt_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đau_lan_ra_vai_trái_hoặc_cánh_tay_trái,hồi_hộp,buồn_nôn_thoáng_qua"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","đánh_trống_ngực,tức_ngực_từng_đợt,đau_ngực_kéo_dài_hơn_10_phút"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","khó_chịu_vùng_thượng_vị_giống_đau_dạ_dày,cảm_giác_nặng_trước_ngực_ngay_cả_khi_nghỉ,đau_thắt_ngực"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","mệt_mỏi_nhanh,đau_ngực_lan_lên_cổ,khó_thở_khi_gắng_sức"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","hồi_hộp,đánh_trống_ngực,cảm_giác_ép_ngực_tăng_khi_vận_động"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","giảm_sức_chịu_đựng_khi_hoạt_động,vã_mồ_hôi_nhẹ,chóng_mặt_nhẹ"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","buồn_nôn_thoáng_qua,tức_ngực_từng_đợt,đau_ngực_kéo_dài_hơn_10_phút"
D014,"Bệnh Tim mạch vành (Đau thắt ngực, Nhồi máu cơ tim)","cảm_giác_nghẹt_thở_hoặc_hụt_hơi,lo_âu_hoặc_cảm_giác_sắp_ngất,đau_ngực_xuất_hiện_khi_xúc_động_mạnh"
